TRANSACTIONID,ACCOUNTFROM,ACCOUNTTO,BANKIDFROM,BANKIDTO,TRANSACTIONAMOUNT,EXCHANGERATE,TRANSACTIONDATE,TRANSACTIONTYPE,INTERIMBALANCE,ACCOUNTTO_INTERIMBALANCE,CURRENCY,QUOTECURRENCY,PAYMENTMODE,OVERRIDEFLAG,NARRATIVE
416327,5087,0,33,0,0.05,1.0,2024-11-01 15:13:24,153,26963.05,14349167.54,SGD,SGD,Cash,True,Payment Transfer to Friend
416432,0,4729,0,29,100000.0,1.0,2024-11-02 12:41:45,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416433,0,4758,0,29,100000.0,1.0,2024-11-02 12:41:47,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416434,0,4784,0,29,4000.0,1.0,2024-11-02 12:41:47,403,0.0,4000.0,SGD,SGD,Cash,False,Loan created via API
416435,0,4785,0,29,8000.0,1.0,2024-11-02 12:41:48,403,0.0,8000.0,SGD,SGD,Cash,False,Loan created via API
416436,0,4803,0,29,100000.0,1.0,2024-11-02 12:41:48,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416437,0,4804,0,29,100000.0,1.0,2024-11-02 12:41:48,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API TEST
416438,0,4810,0,29,1000000.0,1.0,2024-11-02 12:41:48,403,0.0,1000000.0,SGD,SGD,Cash,False,Loan created via API
416439,0,4811,0,29,1000000.0,1.0,2024-11-02 12:41:48,403,0.0,1000000.0,SGD,SGD,Cash,False,Loan created via API
416440,0,4813,0,33,100000.0,1.0,2024-11-02 12:41:48,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416441,0,4856,0,29,100000.0,1.0,2024-11-02 12:41:48,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416442,0,4857,0,29,100000.0,1.0,2024-11-02 12:41:48,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416443,0,4820,0,29,100000.0,1.0,2024-11-02 12:41:48,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416444,0,4881,0,29,5000000.0,1.0,2024-11-02 12:41:48,403,0.0,5000000.0,SGD,SGD,Cash,False,Loan created via API
416445,0,4894,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416446,0,4912,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416447,0,4914,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416448,0,4916,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416449,0,4917,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416450,0,4920,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416451,0,4923,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416452,0,4924,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416453,0,4926,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416454,0,4927,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416455,0,4930,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416456,0,4932,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416457,0,4943,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416458,0,4944,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416459,0,4946,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416460,0,4947,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416461,0,4950,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416462,0,4951,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416463,0,4952,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416464,0,4960,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416465,0,4961,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416466,0,4963,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416467,0,4964,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416468,0,4965,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416469,0,4966,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416470,0,4968,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416471,0,4969,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416472,0,4970,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416473,0,5007,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416474,0,5009,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416475,0,5013,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416476,0,5029,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
416477,0,5031,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416478,0,5033,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416479,0,5034,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416480,0,5038,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416481,0,5039,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416482,0,5044,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416483,0,5053,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416484,0,5088,0,33,998600.0,1.0,2024-11-02 12:41:48,403,0.0,998600.0,SGD,SGD,Cash,False,Loan created via API
416485,0,4973,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416486,0,4978,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416487,0,4979,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416488,0,4983,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416489,0,4984,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416490,0,4986,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416491,0,4989,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416492,0,4990,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416493,0,4994,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416494,0,4999,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416495,0,5005,0,29,500000.0,1.0,2024-11-02 12:41:48,403,0.0,500000.0,SGD,SGD,Cash,False,Loan created via API
416496,0,4842,0,29,100000.0,1.0,2024-11-02 12:41:48,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416497,0,4843,0,29,100000.0,1.0,2024-11-02 12:41:48,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416498,0,4707,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416499,0,4708,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416500,0,4712,0,29,999995.0,1.0,2024-11-02 12:41:49,403,0.0,999995.0,SGD,SGD,Cash,False,Loan created via API
416501,0,4555,0,29,800000.0,1.0,2024-11-02 12:41:49,403,0.0,800000.0,SGD,SGD,Cash,False,Loan created via API
416502,0,4644,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API TEST
416503,0,4665,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API TEST2
416504,0,4666,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416505,0,4670,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416506,0,4677,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416507,0,4678,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API TEST
416508,0,4679,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API TEST
416509,0,4691,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416510,0,4692,0,29,100000.0,1.0,2024-11-02 12:41:49,403,0.0,100000.0,SGD,SGD,Cash,False,Loan created via API
416511,0,4726,0,29,50000.0,1.0,2024-11-02 12:41:49,403,0.0,50000.0,SGD,SGD,Cash,False,Loan created via API
416512,0,4667,0,29,50000.0,1.0,2024-11-02 12:41:49,403,0.0,50000.0,SGD,SGD,Cash,False,Loan created via API
416513,0,4714,0,29,200000.0,1.0,2024-11-02 12:41:49,403,0.0,200000.0,SGD,SGD,Cash,False,Loan created via API
416514,0,4541,0,33,10000.0,1.0,2024-11-02 12:41:49,403,0.0,10000.0,SGD,SGD,Cash,False,Loan created via API
416515,0,4543,0,33,20000.0,1.0,2024-11-02 12:41:49,403,0.0,20000.0,SGD,SGD,Cash,False,Loan created via API
416516,0,4545,0,29,10000.0,1.0,2024-11-02 12:41:49,403,0.0,10000.0,SGD,SGD,Cash,False,Loan created via API
416517,0,4546,0,33,10000.0,1.0,2024-11-02 12:41:49,403,0.0,10000.0,SGD,SGD,Cash,False,Loan created via API
416518,0,4552,0,33,10000.0,1.0,2024-11-02 12:41:49,403,0.0,10000.0,SGD,SGD,Cash,False,Loan created via API
416519,0,4553,0,29,10000.0,1.0,2024-11-02 12:41:49,403,0.0,10000.0,SGD,SGD,Cash,False,Loan created via API
416520,0,5100,0,33,77000.0,1.0,2024-11-02 12:41:49,403,0.0,77000.0,SGD,SGD,Cash,False,Loan created via API
416521,0,4532,0,29,4000.0,1.0,2024-11-02 12:41:49,403,0.0,4000.0,SGD,SGD,Cash,False,Loan created via API
416522,0,5270,0,29,0.0,1.0,2024-11-03 01:35:47,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
416523,0,5272,0,29,1000000.0,1.0,2024-11-03 01:38:15,200,0.0,1000000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
416524,0,5273,0,29,1000000.0,1.0,2024-11-03 01:38:26,200,0.0,1000000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
416525,0,5274,0,29,1000000.0,1.0,2024-11-03 01:38:31,200,0.0,1000000.0,SGD,SGD,Cash,False,Deposit
416526,0,5275,0,29,100000.0,1.0,2024-11-03 01:38:38,200,0.0,100000.0,SGD,SGD,Cash,False,Deposit
416527,0,5276,0,29,1000.0,1.0,2024-11-03 01:38:52,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
416528,0,5270,0,29,10000000.0,1.0,2024-11-03 01:41:52,200,0.0,10000000.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416529,0,5270,0,29,10000000.0,1.0,2024-11-03 01:42:36,200,0.0,20000000.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416530,0,5270,0,29,10000000.0,1.0,2024-11-03 01:42:47,200,0.0,30000000.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416531,0,5270,0,29,10000000.0,1.0,2024-11-03 01:43:51,200,0.0,40000000.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416532,0,5277,0,29,1000.0,1.0,2024-11-03 01:44:21,200,0.0,1000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
416533,5272,0,29,0,1000.0,1.0,2024-11-03 01:47:36,100,999000.0,0.0,SGD,SGD,Mobile Banking,False,Withdrawal due to account closure
416534,5272,0,29,0,1000.0,1.0,2024-11-03 01:47:39,100,998000.0,0.0,SGD,SGD,Mobile Banking,False,Withdrawal due to account closure
416535,5276,0,29,0,1000.0,1.0,2024-11-03 01:47:55,100,0.0,0.0,SGD,SGD,Mobile Banking,False,Withdrawal due to account closure
416536,5272,0,29,0,1000.0,1.0,2024-11-03 01:48:18,100,997000.0,0.0,SGD,SGD,Mobile Banking,False,Withdrawal due to account closure
416537,5272,0,29,0,1000.0,1.0,2024-11-03 01:48:26,100,996000.0,0.0,SGD,SGD,Mobile Banking,False,Withdrawal due to account closure
416538,0,4955,0,29,1000000.0,1.0,2024-11-03 03:10:38,200,0.0,1009993.45,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416539,0,4955,0,29,1000000.0,1.0,2024-11-03 03:11:01,200,0.0,2009993.45,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416540,0,4955,0,29,1000000.0,1.0,2024-11-03 03:11:10,200,0.0,3009993.45,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416541,4955,0,29,0,10000.0,1.0,2024-11-03 03:24:59,100,2999993.45,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416542,4955,0,29,0,10000.0,1.0,2024-11-03 03:31:24,100,2989993.45,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416543,4955,0,29,0,10000.0,1.0,2024-11-03 03:33:26,100,2979993.45,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416544,4955,0,29,0,10000.0,1.0,2024-11-03 03:38:31,100,2969993.45,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416545,4955,0,29,0,0.1,1.0,2024-11-03 03:41:52,100,2969993.35,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416546,4955,0,29,0,10000.0,1.0,2024-11-03 03:48:39,100,2959993.35,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416547,4955,0,29,0,10000.0,1.0,2024-11-03 03:54:43,100,2949993.35,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416548,4955,0,29,0,10000.0,1.0,2024-11-03 03:54:43,100,2939993.35,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416549,4955,0,29,0,0.1,1.0,2024-11-03 04:05:53,100,2939993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416550,4955,0,29,0,10000.0,1.0,2024-11-03 04:06:10,100,2929993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416551,4955,0,29,0,1000.0,1.0,2024-11-03 04:06:24,100,2928993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416552,4955,0,29,0,1000.0,1.0,2024-11-03 04:06:41,100,2927993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416553,4955,0,29,0,10000.0,1.0,2024-11-03 04:08:46,100,2917993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416554,4955,0,29,0,10000.0,1.0,2024-11-03 04:09:42,100,2907993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416555,4955,0,29,0,1000.0,1.0,2024-11-03 04:10:42,100,2906993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416556,4955,0,29,0,10000.0,1.0,2024-11-03 04:14:40,100,2896993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416557,4955,0,29,0,10000.0,1.0,2024-11-03 04:14:40,100,2886993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416558,4955,0,29,0,10000.0,1.0,2024-11-03 04:17:33,100,2876993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416559,4955,0,29,0,10000.0,1.0,2024-11-03 04:20:07,100,2866993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416560,4955,0,29,0,10000.0,1.0,2024-11-03 04:21:48,100,2856993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416561,4955,0,29,0,10000.0,1.0,2024-11-03 04:21:49,100,2846993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416562,4955,0,29,0,10000.0,1.0,2024-11-03 04:24:32,100,2836993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416563,4955,0,29,0,10000.0,1.0,2024-11-03 04:25:42,100,2826993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416564,4955,0,29,0,10000.0,1.0,2024-11-03 04:27:50,100,2816993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
416565,5212,5168,33,29,1000.0,1.0,2024-11-03 17:22:02,301,198999.45,201000.0,SGD,SGD,Cash,False,30 October CIB fund transfer testing
416566,5168,5212,29,33,1000.0,1.0,2024-11-03 17:22:02,301,199999.45,199999.45,SGD,SGD,Cash,False,30 October CIB fund transfer testing
416567,5168,0,29,0,0.55,1.0,2024-11-03 17:22:03,153,199999.45,199999.45,SGD,SGD,Cash,True,30 October CIB fund transfer testing
416568,5212,0,33,0,0.55,1.0,2024-11-03 17:22:03,153,198999.45,201000.0,SGD,SGD,Cash,True,30 October CIB fund transfer testing
416569,5168,4496,29,29,18.0,1.0,2024-11-03 17:28:53,302,199980.9,294.0,SGD,SGD,API,False,Zoom Pro account subscription
416570,5168,0,29,0,0.55,1.0,2024-11-03 17:28:53,153,199980.9,294.0,SGD,SGD,API,False,Zoom Pro account subscription
416571,5212,5168,33,29,194999.45,1.0,2024-11-03 17:39:00,301,4999.45,394980.35,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 84
416572,5212,0,33,0,0.55,1.0,2024-11-03 17:39:00,153,4999.45,394980.35,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 84
416573,5213,5168,33,29,9000.0,1.0,2024-11-03 17:39:00,301,5999.45,403980.35,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 84
416574,5213,0,33,0,0.55,1.0,2024-11-03 17:39:00,153,5999.45,403980.35,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 84
416575,0,5212,0,33,1.5,1.0,2024-11-03 17:39:01,200,0.0,5000.95,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 84
416576,0,5213,0,33,1.8,1.0,2024-11-03 17:39:01,200,0.0,6001.25,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 84
416577,0,5168,0,29,121.19,1.0,2024-11-03 17:39:01,200,0.0,404101.54,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 84
416578,0,5168,0,29,125.73,1.0,2024-11-03 17:43:10,200,0.0,404227.27,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 85
416579,0,5168,0,29,125.77,1.0,2024-11-03 17:43:36,200,0.0,404353.04,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 85
416580,5047,4496,29,29,18.0,1.0,2024-11-03 22:12:04,302,69415.01,312.0,SGD,SGD,API,False,test
416581,5047,0,29,0,0.55,1.0,2024-11-03 22:12:05,153,69415.01,312.0,SGD,SGD,API,False,test
416582,4921,4988,29,29,30.0,1.0,2024-11-03 23:08:46,301,10148.68,10050.62,SGD,SGD,Cash,False,Entertainment
416583,4921,0,29,0,0.05,1.0,2024-11-03 23:08:46,153,10148.68,10050.62,SGD,SGD,Cash,True,Entertainment
416584,4921,4988,29,29,41.0,1.0,2024-11-03 23:09:03,301,10107.63,10091.62,SGD,SGD,Cash,False,Entertainment
416585,4921,0,29,0,0.05,1.0,2024-11-03 23:09:03,153,10107.63,10091.62,SGD,SGD,Cash,True,Entertainment
416586,4939,4958,29,29,1.23,1.0,2024-11-03 23:26:24,301,9995.96,10003.49,SGD,SGD,Cash,False,testing
416587,4939,0,29,0,0.05,1.0,2024-11-03 23:26:24,153,9995.96,10003.49,SGD,SGD,Cash,True,testing
416588,4921,4988,29,29,21.0,1.0,2024-11-03 23:48:02,301,10086.58,10112.62,SGD,SGD,Cash,False,Shopping
416589,4921,0,29,0,0.05,1.0,2024-11-03 23:48:02,153,10086.58,10112.62,SGD,SGD,Cash,True,Shopping
416590,4939,4958,29,29,1.23,1.0,2024-11-04 15:12:48,301,9994.68,10004.72,SGD,SGD,Cash,False,testing
416591,4939,0,29,0,0.05,1.0,2024-11-04 15:12:49,153,9994.68,10004.72,SGD,SGD,Cash,True,testing
416592,4939,4958,29,29,1.23,1.0,2024-11-04 15:32:56,301,9993.4,10005.95,SGD,SGD,Cash,False,testing
416593,4939,0,29,0,0.05,1.0,2024-11-04 15:32:56,153,9993.4,10005.95,SGD,SGD,Cash,True,testing
416594,4939,4958,29,29,1.23,1.0,2024-11-04 15:36:57,301,9992.12,10007.18,SGD,SGD,Cash,False,testing
416595,4939,0,29,0,0.05,1.0,2024-11-04 15:36:58,153,9992.12,10007.18,SGD,SGD,Cash,True,testing
416596,4861,4456,29,33,12.0,1.0,2024-11-04 21:21:35,302,8392.82,1099.92,SGD,SGD,API,False,testing
416597,4861,0,29,0,0.55,1.0,2024-11-04 21:21:36,153,8392.82,1099.92,SGD,SGD,API,False,testing
416598,0,4982,0,29,1000000.0,1.0,2024-11-05 13:17:30,200,0.0,1010071.68,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416599,0,5279,0,29,500000.0,1.0,2024-11-05 13:17:32,200,0.0,500000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
416600,0,4903,0,29,500000.0,1.0,2024-11-05 13:18:25,200,0.0,520003.59,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
416601,4903,4912,29,29,500000.0,1.0,2024-11-05 13:18:55,402,20003.59,0.0,SGD,SGD,Mobile Banking,False,Full loan repayment
416602,4982,4983,29,29,100000.0,1.0,2024-11-05 13:19:02,401,910071.68,400000.0,SGD,SGD,Mobile Banking,False,Partial loan repayment
416603,4982,4983,29,29,400000.0,1.0,2024-11-05 13:19:14,402,510071.68,0.0,SGD,SGD,Mobile Banking,False,Full loan repayment
416604,4955,0,29,0,10000.0,1.0,2024-11-05 16:13:58,100,2806993.25,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer
414974,4934,4938,29,29,1.23,1.0,2024-09-11 14:14:38,301,10098.67,9901.13,SGD,SGD,Cash,False,testing
414975,4934,0,29,0,0.05,1.0,2024-09-11 14:14:38,153,10098.67,9901.13,SGD,SGD,Cash,True,testing
414976,4934,4938,29,29,1.23,1.0,2024-09-11 14:15:11,301,10097.39,9902.36,SGD,SGD,Cash,False,testing
414977,4934,0,29,0,0.05,1.0,2024-09-11 14:15:11,153,10097.39,9902.36,SGD,SGD,Cash,True,testing
414978,4934,4938,29,29,1.23,1.0,2024-09-11 14:16:50,301,10096.11,9903.59,SGD,SGD,Cash,False,testing
414979,4934,0,29,0,0.05,1.0,2024-09-11 14:16:50,153,10096.11,9903.59,SGD,SGD,Cash,True,testing
414980,4934,4938,29,29,1.23,1.0,2024-09-11 14:17:30,301,10094.83,9904.82,SGD,SGD,Cash,False,testing
414981,4934,0,29,0,0.05,1.0,2024-09-11 14:17:30,153,10094.83,9904.82,SGD,SGD,Cash,True,testing
414982,4934,4938,29,29,1.23,1.0,2024-09-11 14:19:15,301,10093.55,9906.05,SGD,SGD,Cash,False,testing
414983,4934,0,29,0,0.05,1.0,2024-09-11 14:19:15,153,10093.55,9906.05,SGD,SGD,Cash,True,testing
414984,4934,4938,29,29,1.23,1.0,2024-09-11 14:20:32,301,10092.27,9907.28,SGD,SGD,Cash,False,testing
414985,4934,0,29,0,0.05,1.0,2024-09-11 14:20:32,153,10092.27,9907.28,SGD,SGD,Cash,True,testing
414986,4934,4938,29,29,1.23,1.0,2024-09-11 14:22:02,301,10090.99,9908.51,SGD,SGD,Cash,False,testing
414987,4934,0,29,0,0.05,1.0,2024-09-11 14:22:02,153,10090.99,9908.51,SGD,SGD,Cash,True,testing
414988,4904,4935,29,29,1.23,1.0,2024-09-11 14:33:32,301,10049.62,9950.08,SGD,SGD,Cash,False,testing
414989,4904,0,29,0,0.05,1.0,2024-09-11 14:33:32,153,10049.62,9950.08,SGD,SGD,Cash,True,testing
414990,4935,4904,29,29,1.23,1.0,2024-09-11 14:33:45,301,9948.8,10050.85,SGD,SGD,Cash,False,testing
414991,4935,0,29,0,0.05,1.0,2024-09-11 14:33:45,153,9948.8,10050.85,SGD,SGD,Cash,True,testing
414992,4934,4938,29,29,1.23,1.0,2024-09-11 14:34:26,301,10089.71,9909.74,SGD,SGD,Cash,False,testing
414993,4934,0,29,0,0.05,1.0,2024-09-11 14:34:26,153,10089.71,9909.74,SGD,SGD,Cash,True,testing
414994,4935,4904,29,29,1.23,1.0,2024-09-11 14:34:28,301,9947.52,10052.08,SGD,SGD,Cash,False,testing
414995,4935,0,29,0,0.05,1.0,2024-09-11 14:34:28,153,9947.52,10052.08,SGD,SGD,Cash,True,testing
414996,4935,4904,29,29,1.23,1.0,2024-09-11 14:34:39,301,9946.24,10053.31,SGD,SGD,Cash,False,testing
414997,4935,0,29,0,0.05,1.0,2024-09-11 14:34:39,153,9946.24,10053.31,SGD,SGD,Cash,True,testing
414998,4934,4938,29,29,1.23,1.0,2024-09-11 14:35:06,301,10088.43,9910.97,SGD,SGD,Cash,False,testing
414999,4934,0,29,0,0.05,1.0,2024-09-11 14:35:06,153,10088.43,9910.97,SGD,SGD,Cash,True,testing
415000,4935,4904,29,29,1.23,1.0,2024-09-11 14:35:15,301,9944.96,10054.54,SGD,SGD,Cash,False,testing
415001,4935,0,29,0,0.05,1.0,2024-09-11 14:35:15,153,9944.96,10054.54,SGD,SGD,Cash,True,testing
415002,4935,4904,29,29,1.23,1.0,2024-09-11 14:35:52,301,9943.68,10055.77,SGD,SGD,Cash,False,testing
